SUNNY,21,6,44,DRIZZLE,10,uncertain
CLEAR,22,3,44,DRIZZLE,10,uncertain
CLEAR,26,4,47,DRIZZLE,10,uncertain
MOONLIGHT,24,16,55,DRIZZLE,10,uncertain
MOONLIGHT,20,12,70,DRIZZLE,10,uncertain
MOONLIGHT,22,20,58,DRIZZLE,10,uncertain
CLEAR,16,11,69,DRIZZLE,10,survives
MOONLIGHT,22,11,75,DRIZZLE,10,uncertain
CLEAR,16,22,67,DRIZZLE,11,survives
MOONLIGHT,18,24,59,DRIZZLE,10,uncertain
MOONLIGHT,20,11,56,DRIZZLE,10,uncertain
MOONLIGHT,21,3,54,DRIZZLE,10,uncertain
SUNNY,24,14,52,DRIZZLE,10,uncertain
CLEAR,18,8,72,DRIZZLE,10,survives
CLEAR,22,8,67,DRIZZLE,10,uncertain
CLEAR,19,9,79,DRIZZLE,11,survives
CLEAR,21,5,71,DRIZZLE,10,survives
CLEAR,23,5,68,DRIZZLE,10,uncertain
SUNNY,23,8,73,DRIZZLE,10,uncertain
SUNNY,24,6,68,DRIZZLE,10,uncertain
MOONLIGHT,20,4,85,DRIZZLE,11,uncertain
CLEAR,22,5,72,DRIZZLE,10,uncertain
CLEAR,25,10,61,DRIZZLE,10,uncertain
MOONLIGHT,23,12,60,DRIZZLE,10,uncertain
MOONLIGHT,17,1,82,DRIZZLE,11,uncertain
CLEAR,24,10,63,DRIZZLE,10,uncertain
CLEAR,25,12,59,DRIZZLE,10,uncertain
CLEAR,22,9,70,DRIZZLE,10,uncertain
MOONLIGHT,18,12,85,DRIZZLE,10,uncertain
CLEAR,22,8,48,DRIZZLE,10,uncertain
SUNNY,23,12,60,DRIZZLE,15,uncertain
SUNNY,26,18,56,DRIZZLE,10,uncertain
CLEAR,19,6,63,DRIZZLE,10,survives
MOONLIGHT,18,19,56,DRIZZLE,11,uncertain
CLEAR,20,18,48,DRIZZLE,10,survives
CLEAR,19,4,74,DRIZZLE,10,survives
MOONLIGHT,21,2,52,DRIZZLE,10,uncertain
CLEAR,22,10,70,DRIZZLE,10,uncertain
CLEAR,18,12,84,DRIZZLE,11,survives
CLEAR,20,11,85,DRIZZLE,11,survives
CLEAR,21,10,75,DRIZZLE,10,survives
MOONLIGHT,20,4,75,DRIZZLE,10,uncertain
CLEAR,23,2,64,DRIZZLE,11,uncertain
MOONLIGHT,8,20,89,DRIZZLE,10,uncertain
DARK,8,5,84,DRIZZLE,11,dies
MOONLIGHT,7,16,74,DRIZZLE,11,uncertain
SUNNY,6,2,86,DRIZZLE,6,uncertain
SUNNY,10,13,70,DRIZZLE,10,uncertain
SUNNY,8,2,89,DRIZZLE,3,uncertain
MOONLIGHT,9,24,63,DRIZZLE,10,uncertain
SUNNY,7,4,72,DRIZZLE,10,uncertain
SUNNY,8,8,76,DRIZZLE,6,uncertain
CLEAR,11,21,61,DRIZZLE,10,survives
SUNNY,11,3,63,DRIZZLE,0,uncertain
DARK,9,2,82,DRIZZLE,11,dies
MOONLIGHT,12,34,62,DRIZZLE,11,uncertain
DARK,4,13,88,DRIZZLE,11,dies
SUNNY,3,11,83,DRIZZLE,8,uncertain
DARK,5,25,92,DRIZZLE,6,dies
MOONLIGHT,5,16,86,DRIZZLE,11,uncertain
CLEAR,4,9,92,DRIZZLE,10,uncertain
CLEAR,5,12,82,DRIZZLE,10,uncertain
CLEAR,5,8,81,DRIZZLE,10,uncertain
MOONLIGHT,6,8,70,DRIZZLE,10,uncertain
MOONLIGHT,6,11,78,DRIZZLE,10,uncertain
CLEAR,4,8,92,DRIZZLE,11,uncertain
DARK,7,14,73,DRIZZLE,11,dies
CLEAR,7,4,75,DRIZZLE,10,uncertain
CLEAR,8,44,76,DRIZZLE,11,survives
CLEAR,1,6,96,DRIZZLE,5,uncertain
CLEAR,8,9,64,DRIZZLE,10,survives
SUNNY,8,22,71,DRIZZLE,10,uncertain
MOONLIGHT,9,22,71,DRIZZLE,10,uncertain
SUNNY,7,13,80,DRIZZLE,8,uncertain
CLEAR,10,14,52,DRIZZLE,15,uncertain
CLEAR,13,6,90,DRIZZLE,11,survives
CLEAR,17,16,68,DRIZZLE,10,survives
MOONLIGHT,17,13,66,DRIZZLE,11,uncertain
CLEAR,20,4,58,DRIZZLE,10,survives
CLEAR,20,6,55,DRIZZLE,10,survives
CLEAR,21,15,54,DRIZZLE,10,survives
CLEAR,15,15,73,DRIZZLE,11,survives
CLEAR,15,4,63,DRIZZLE,10,survives
DARK,12,18,67,DRIZZLE,10,dies
MOONLIGHT,12,9,76,DRIZZLE,10,uncertain
SUNNY,7,16,37,DRIZZLE,10,uncertain
FOG,14,4,93,DRIZZLE,1,dies
CLEAR,21,13,70,DRIZZLE,10,survives
SUNNY,21,10,68,DRIZZLE,11,uncertain
CLEAR,20,11,74,DRIZZLE,10,survives
MOONLIGHT,18,13,76,DRIZZLE,10,uncertain
CLEAR,24,4,65,DRIZZLE,10,uncertain
MOONLIGHT,21,10,76,DRIZZLE,10,uncertain
CLEAR,22,12,69,DRIZZLE,10,uncertain
CLEAR,21,14,71,DRIZZLE,10,survives
MOONLIGHT,17,6,65,DRIZZLE,10,uncertain
MOONLIGHT,10,9,42,DRIZZLE,10,uncertain
MOONLIGHT,14,11,78,DRIZZLE,11,uncertain
CLEAR,14,11,74,DRIZZLE,11,survives
MOONLIGHT,13,10,61,DRIZZLE,11,uncertain
CLEAR,16,9,79,DRIZZLE,11,survives
FOG,16,10,93,DRIZZLE,3,dies
DARK,13,14,96,DRIZZLE,4,dies
MOONLIGHT,18,2,61,DRIZZLE,10,uncertain
MOONLIGHT,14,12,74,DRIZZLE,11,uncertain
SUNNY,7,23,73,DRIZZLE,10,uncertain
CLEAR,4,34,70,DRIZZLE,10,uncertain
CLEAR,2,16,73,DRIZZLE,10,uncertain
MOONLIGHT,2,14,72,DRIZZLE,11,uncertain
MOONLIGHT,4,22,65,DRIZZLE,10,uncertain
MOONLIGHT,1,12,76,DRIZZLE,10,uncertain
FOG,0,15,99,DRIZZLE,2,dies
DARK,1,11,85,DRIZZLE,6,dies
FOG,1,14,85,DRIZZLE,3,dies
DARK,0,13,85,DRIZZLE,8,dies
FOG,3,1,96,DRIZZLE,3,dies
CLEAR,5,4,86,DRIZZLE,4,uncertain
FOG,3,8,96,DRIZZLE,0,dies
CLEAR,1,13,79,DRIZZLE,9,uncertain
MOONLIGHT,2,11,86,DRIZZLE,3,uncertain
MOONLIGHT,5,14,77,DRIZZLE,10,uncertain
CLEAR,3,5,89,DRIZZLE,5,uncertain
FOG,4,8,92,DRIZZLE,2,dies
DARK,4,18,89,DRIZZLE,11,dies
CLEAR,1,30,78,DRIZZLE,11,uncertain
SUNNY,-1,13,75,FLOOD,10,dies
SUNNY,-3,8,79,FLOOD,8,dies
FOG,5,0,100,DRIZZLE,3,dies
DARK,-1,5,81,FLOOD,6,dies
MOONLIGHT,10,13,93,DRIZZLE,4,uncertain
CLEAR,5,14,86,DRIZZLE,10,uncertain
CLEAR,0,5,85,FLOOD,11,uncertain
CLEAR,5,27,76,DRIZZLE,10,uncertain
CLEAR,7,33,73,DRIZZLE,11,uncertain
MOONLIGHT,6,16,79,DRIZZLE,10,uncertain
CLEAR,13,5,79,DRIZZLE,10,survives
MOONLIGHT,10,11,68,DRIZZLE,10,uncertain
DARK,12,2,83,DRIZZLE,6,dies
DARK,12,3,87,DRIZZLE,6,dies
CLEAR,10,10,84,DRIZZLE,6,uncertain
CLEAR,2,2,72,DRIZZLE,10,uncertain
FOG,1,3,81,DRIZZLE,2,dies
SUNNY,2,8,79,DRIZZLE,10,uncertain
SUNNY,2,3,87,DRIZZLE,6,uncertain
MOONLIGHT,1,0,86,DRIZZLE,4,uncertain
DARK,7,20,87,DRIZZLE,6,dies
MOONLIGHT,13,7,90,DRIZZLE,6,uncertain
CLEAR,0,10,85,DRIZZLE,10,uncertain
DARK,3,15,82,DRIZZLE,10,dies
MOONLIGHT,5,25,83,DRIZZLE,10,uncertain
DARK,8,14,96,DRIZZLE,6,dies
DARK,5,1,88,DRIZZLE,6,dies
MOONLIGHT,6,16,87,DRIZZLE,11,uncertain
FOG,5,14,93,DRIZZLE,2,dies
CLEAR,9,13,85,DRIZZLE,7,uncertain
FOG,9,5,93,DRIZZLE,1,dies
DARK,10,10,93,DRIZZLE,5,dies
MOONLIGHT,12,7,76,DRIZZLE,10,uncertain
MOONLIGHT,8,13,96,DRIZZLE,6,uncertain
DARK,10,8,86,DRIZZLE,7,dies
MOONLIGHT,12,4,82,DRIZZLE,7,uncertain
FOG,12,5,94,DRIZZLE,2,dies
FOG,13,14,91,DRIZZLE,2,dies
MOONLIGHT,10,8,84,DRIZZLE,10,uncertain
CLEAR,10,3,79,DRIZZLE,10,survives
MOONLIGHT,9,2,85,DRIZZLE,9,uncertain
CLEAR,17,12,68,DRIZZLE,10,survives
CLEAR,13,22,73,DRIZZLE,10,survives
DARK,12,11,88,DRIZZLE,7,dies
MOONLIGHT,11,21,80,DRIZZLE,11,uncertain
SUNNY,12,16,82,DRIZZLE,10,uncertain
CLEAR,11,2,83,DRIZZLE,9,survives
CLEAR,14,12,79,DRIZZLE,10,survives
CLEAR,11,4,73,DRIZZLE,10,survives
CLEAR,14,12,67,DRIZZLE,10,survives
CLEAR,18,11,80,DRIZZLE,10,survives
MOONLIGHT,13,21,78,DRIZZLE,11,uncertain
CLEAR,15,10,74,DRIZZLE,10,survives
CLEAR,9,13,79,DRIZZLE,10,survives
CLEAR,9,5,75,DRIZZLE,10,survives
CLEAR,9,3,81,DRIZZLE,5,uncertain
CLEAR,11,2,75,DRIZZLE,8,uncertain
MOONLIGHT,11,3,80,DRIZZLE,6,uncertain
CLEAR,10,5,85,DRIZZLE,7,uncertain
DARK,10,8,84,DRIZZLE,8,dies
MOONLIGHT,15,16,80,DRIZZLE,9,uncertain
MOONLIGHT,17,24,77,DRIZZLE,10,uncertain
FOG,9,7,93,DRIZZLE,1,dies
CLEAR,15,3,69,DRIZZLE,10,survives
CLEAR,11,2,87,DRIZZLE,10,survives
CLEAR,17,15,70,DRIZZLE,11,survives
DARK,9,23,90,DRIZZLE,6,dies
DARK,9,13,90,DRIZZLE,7,dies
FOG,7,3,93,DRIZZLE,0,dies
MOONLIGHT,13,14,85,DRIZZLE,8,uncertain
MOONLIGHT,16,22,74,DRIZZLE,11,uncertain
CLEAR,4,11,81,DRIZZLE,8,uncertain
MOONLIGHT,12,12,80,DRIZZLE,11,uncertain
CLEAR,15,15,80,DRIZZLE,10,survives
MOONLIGHT,14,8,78,DRIZZLE,10,uncertain
MOONLIGHT,9,17,78,DRIZZLE,6,uncertain
SUNNY,11,4,79,DRIZZLE,4,uncertain
DARK,9,10,77,DRIZZLE,11,dies
DARK,9,17,88,DRIZZLE,6,dies
CLEAR,8,9,79,DRIZZLE,10,survives
MOONLIGHT,12,9,81,DRIZZLE,10,uncertain
MOONLIGHT,11,20,77,DRIZZLE,10,uncertain
DARK,7,3,75,DRIZZLE,10,dies
SUNNY,13,9,75,DRIZZLE,10,uncertain
MOONLIGHT,13,9,77,DRIZZLE,11,uncertain
CLEAR,14,9,78,DRIZZLE,10,survives
MOONLIGHT,12,14,86,DRIZZLE,10,uncertain
MOONLIGHT,10,12,81,DRIZZLE,10,uncertain
CLEAR,10,8,75,DRIZZLE,10,survives
MOONLIGHT,9,11,84,DRIZZLE,11,uncertain
CLEAR,11,10,68,DRIZZLE,10,survives
CLEAR,12,11,65,DRIZZLE,10,survives
CLEAR,13,4,64,DRIZZLE,10,survives
CLEAR,6,13,81,DRIZZLE,10,uncertain
CLEAR,13,11,83,DRIZZLE,11,survives
CLEAR,7,13,74,DRIZZLE,6,uncertain
MOONLIGHT,7,13,86,DRIZZLE,7,uncertain
MOONLIGHT,7,3,88,DRIZZLE,4,uncertain
CLEAR,6,21,81,DRIZZLE,6,uncertain
MOONLIGHT,6,3,67,DRIZZLE,11,uncertain
DARK,10,7,86,DRIZZLE,11,dies
CLEAR,24,8,68,DRIZZLE,10,uncertain
CLEAR,17,14,73,DRIZZLE,10,survives
CLEAR,20,0,60,DRIZZLE,10,survives
SUNNY,21,13,66,DRIZZLE,10,uncertain
CLEAR,23,11,63,DRIZZLE,10,uncertain
CLEAR,25,7,58,DRIZZLE,10,uncertain
SUNNY,27,16,45,DRIZZLE,10,uncertain
MOONLIGHT,19,20,69,DRIZZLE,10,uncertain
MOONLIGHT,15,12,69,DRIZZLE,10,uncertain
CLEAR,18,6,60,DRIZZLE,10,survives
SUNNY,21,3,55,DRIZZLE,10,uncertain
SUNNY,24,13,62,DRIZZLE,10,uncertain
SUNNY,21,8,56,DRIZZLE,10,uncertain
SUNNY,21,19,60,DRIZZLE,10,uncertain
SUNNY,22,5,57,DRIZZLE,10,uncertain
CLEAR,23,10,59,DRIZZLE,10,uncertain
CLEAR,16,10,88,DRIZZLE,11,survives
CLEAR,16,10,78,DRIZZLE,10,survives
CLEAR,18,8,71,DRIZZLE,10,survives
CLEAR,19,5,70,DRIZZLE,10,survives
MOONLIGHT,20,8,71,DRIZZLE,10,uncertain
MOONLIGHT,20,14,80,DRIZZLE,9,uncertain
MOONLIGHT,23,2,61,DRIZZLE,11,uncertain
MOONLIGHT,19,23,66,DRIZZLE,11,uncertain
CLEAR,15,10,64,DRIZZLE,10,survives
SUNNY,25,0,65,DRIZZLE,10,uncertain
MOONLIGHT,22,11,77,DRIZZLE,10,uncertain
CLEAR,21,10,61,DRIZZLE,10,survives
CLEAR,20,8,64,DRIZZLE,10,survives
SUNNY,22,9,60,DRIZZLE,10,uncertain
MOONLIGHT,19,20,86,DRIZZLE,10,uncertain
MOONLIGHT,8,23,77,DRIZZLE,10,uncertain
MOONLIGHT,-1,13,82,FLOOD,10,dies
MOONLIGHT,6,32,57,DRIZZLE,10,uncertain
MOONLIGHT,6,10,77,DRIZZLE,10,uncertain
DARK,4,3,92,DRIZZLE,5,dies
MOONLIGHT,4,15,83,DRIZZLE,10,uncertain
MOONLIGHT,5,12,83,DRIZZLE,10,uncertain
MOONLIGHT,5,14,86,DRIZZLE,10,uncertain
MOONLIGHT,6,26,80,DRIZZLE,10,uncertain
DARK,8,13,96,DRIZZLE,10,dies
DARK,4,15,89,DRIZZLE,11,dies
MOONLIGHT,4,8,89,DRIZZLE,10,uncertain
DARK,4,22,91,DRIZZLE,11,dies
MOONLIGHT,4,30,82,DRIZZLE,10,uncertain
MOONLIGHT,0,4,92,DRIZZLE,10,uncertain
CLEAR,5,33,70,DRIZZLE,10,uncertain
CLEAR,-2,10,81,FLOOD,10,uncertain
FOG,-1,16,92,FLOOD,3,dies
CLEAR,-3,11,85,FLOOD,10,uncertain
FOG,-6,5,92,FLOOD,2,dies
FOG,-6,3,92,FLOOD,2,dies
FOG,-7,0,96,FLOOD,1,dies
MOONLIGHT,5,3,93,DRIZZLE,5,uncertain
DARK,-6,9,88,FLOOD,6,dies
FOG,-7,12,96,FLOOD,0,dies
FOG,6,14,93,DRIZZLE,2,dies
MOONLIGHT,7,20,80,DRIZZLE,10,uncertain
MOONLIGHT,9,20,89,DRIZZLE,11,uncertain
MOONLIGHT,4,21,83,DRIZZLE,10,uncertain
CLEAR,2,22,80,DRIZZLE,10,uncertain
CLEAR,-2,5,96,FLOOD,6,uncertain
FOG,-2,11,96,FLOOD,1,dies
CLEAR,0,11,85,DRIZZLE,8,uncertain
MOONLIGHT,-1,0,81,FLOOD,10,dies
CLEAR,-2,0,82,FLOOD,7,uncertain
SUNNY,-3,0,79,FLOOD,4,dies
FOG,-1,10,88,FLOOD,3,dies
MOONLIGHT,0,18,76,FLOOD,11,uncertain
MOONLIGHT,-4,13,74,FLOOD,10,dies
SUNNY,-9,12,61,FLOOD,10,dies
MOONLIGHT,-2,8,50,FLOOD,10,dies
MOONLIGHT,5,22,61,DRIZZLE,10,uncertain
MOONLIGHT,5,18,76,DRIZZLE,10,uncertain
SUNNY,0,1,86,FLOOD,4,uncertain
MOONLIGHT,4,12,71,DRIZZLE,10,uncertain
MOONLIGHT,3,5,81,DRIZZLE,4,uncertain
DARK,7,8,73,DRIZZLE,11,dies
CLEAR,6,3,76,DRIZZLE,10,uncertain
SUNNY,5,11,71,DRIZZLE,10,uncertain
DARK,6,11,80,DRIZZLE,6,dies
MOONLIGHT,13,18,52,DRIZZLE,10,uncertain
MOONLIGHT,7,15,55,DRIZZLE,10,uncertain
MOONLIGHT,6,17,66,DRIZZLE,10,uncertain
MOONLIGHT,1,0,85,DRIZZLE,10,uncertain
DARK,5,23,87,DRIZZLE,4,dies
DARK,4,13,89,DRIZZLE,7,dies
FOG,-1,3,100,FLOOD,0,dies
MOONLIGHT,6,16,79,DRIZZLE,10,uncertain
MOONLIGHT,1,20,76,DRIZZLE,10,uncertain
MOONLIGHT,1,14,78,DRIZZLE,10,uncertain
DARK,-6,9,92,FLOOD,5,dies
FOG,-3,3,100,FLOOD,2,dies
FOG,-4,3,92,FLOOD,2,dies
CLEAR,1,17,79,DRIZZLE,10,uncertain
CLEAR,2,10,80,DRIZZLE,10,uncertain
MOONLIGHT,2,7,80,DRIZZLE,8,uncertain
FOG,1,10,92,DRIZZLE,1,dies
CLEAR,1,21,80,DRIZZLE,10,uncertain
DARK,2,20,86,DRIZZLE,10,dies
CLEAR,4,15,83,DRIZZLE,8,uncertain
FOG,0,8,100,DRIZZLE,1,dies
FOG,-5,5,85,FLOOD,3,dies
DARK,9,15,78,DRIZZLE,11,dies
FOG,2,9,92,DRIZZLE,1,dies
DARK,3,12,89,DRIZZLE,10,dies
MOONLIGHT,1,21,69,DRIZZLE,11,uncertain
CLEAR,-4,2,84,FLOOD,7,uncertain
MOONLIGHT,-2,4,88,FLOOD,6,dies
CLEAR,-3,10,85,FLOOD,6,uncertain
DARK,8,33,68,DRIZZLE,11,dies
SUNNY,2,25,54,DRIZZLE,10,uncertain
CLEAR,-4,5,84,FLOOD,7,uncertain
FOG,-6,9,88,FLOOD,1,dies
CLEAR,-1,8,81,FLOOD,10,uncertain
MOONLIGHT,1,9,85,DRIZZLE,6,uncertain
CLEAR,-9,10,85,FLOOD,6,uncertain
CLEAR,-9,14,68,FLOOD,10,uncertain
MOONLIGHT,-1,37,76,FLOOD,10,dies
FOG,-4,3,92,FLOOD,0,dies
FOG,-1,0,100,FLOOD,0,dies
FOG,-2,8,96,FLOOD,0,dies
CLEAR,20,10,85,DRIZZLE,11,survives
MOONLIGHT,22,11,49,DRIZZLE,10,uncertain
SUNNY,22,9,59,DRIZZLE,10,uncertain
CLEAR,23,11,58,DRIZZLE,10,uncertain
CLEAR,25,15,47,DRIZZLE,10,uncertain
MOONLIGHT,21,14,79,DRIZZLE,11,uncertain
MOONLIGHT,17,20,81,DRIZZLE,11,uncertain
MOONLIGHT,19,11,70,DRIZZLE,10,uncertain
CLEAR,22,8,66,DRIZZLE,10,uncertain
MOONLIGHT,19,14,90,DRIZZLE,11,uncertain
CLEAR,20,13,67,DRIZZLE,10,survives
CLEAR,24,11,52,DRIZZLE,10,uncertain
SUNNY,22,6,66,DRIZZLE,10,uncertain
MOONLIGHT,20,17,74,DRIZZLE,11,uncertain
DARK,15,9,77,DRIZZLE,11,dies
DARK,13,11,96,DRIZZLE,11,dies
MOONLIGHT,15,10,89,DRIZZLE,11,uncertain
DARK,16,10,94,DRIZZLE,5,dies
MOONLIGHT,19,10,91,DRIZZLE,7,uncertain
CLEAR,21,15,80,DRIZZLE,10,survives
SUNNY,22,13,75,DRIZZLE,10,uncertain
SUNNY,23,5,63,DRIZZLE,10,uncertain
CLEAR,23,8,50,DRIZZLE,10,uncertain
CLEAR,25,1,54,DRIZZLE,10,uncertain
CLEAR,24,6,70,DRIZZLE,10,uncertain
MOONLIGHT,24,24,56,DRIZZLE,10,uncertain
MOONLIGHT,20,15,63,DRIZZLE,10,uncertain
CLEAR,21,13,51,DRIZZLE,10,survives
CLEAR,22,15,54,DRIZZLE,11,uncertain
CLEAR,18,14,79,DRIZZLE,11,survives
CLEAR,20,17,59,DRIZZLE,10,survives
MOONLIGHT,22,6,66,DRIZZLE,10,uncertain
SUNNY,22,8,67,DRIZZLE,10,uncertain
CLEAR,22,5,74,DRIZZLE,10,uncertain
CLEAR,20,12,78,DRIZZLE,10,survives
DARK,17,6,92,DRIZZLE,6,dies
MOONLIGHT,16,14,64,DRIZZLE,10,uncertain
MOONLIGHT,15,4,87,DRIZZLE,11,uncertain
MOONLIGHT,16,1,81,DRIZZLE,10,uncertain
MOONLIGHT,21,9,69,DRIZZLE,10,uncertain
CLEAR,20,1,86,DRIZZLE,11,survives
CLEAR,20,5,72,DRIZZLE,11,survives
MOONLIGHT,18,10,73,DRIZZLE,10,uncertain
CLEAR,24,4,66,DRIZZLE,10,uncertain
CLEAR,25,9,56,DRIZZLE,10,uncertain
SUNNY,27,3,57,DRIZZLE,10,uncertain
CLEAR,25,13,62,DRIZZLE,10,uncertain
CLEAR,27,11,58,DRIZZLE,10,uncertain
CLEAR,25,10,65,DRIZZLE,10,uncertain
CLEAR,26,10,60,DRIZZLE,10,uncertain
DARK,20,18,84,DRIZZLE,11,dies
CLEAR,22,16,75,DRIZZLE,10,uncertain
CLEAR,24,4,56,DRIZZLE,10,uncertain
CLEAR,20,21,46,DRIZZLE,10,survives
CLEAR,25,10,63,DRIZZLE,10,uncertain
MOONLIGHT,17,10,68,DRIZZLE,11,uncertain
MOONLIGHT,18,4,90,DRIZZLE,11,uncertain
DARK,18,12,91,DRIZZLE,5,dies
MOONLIGHT,17,9,88,DRIZZLE,8,uncertain
DARK,18,8,86,DRIZZLE,11,dies
CLEAR,21,3,76,DRIZZLE,10,survives
DARK,9,23,66,DRIZZLE,10,dies
CLEAR,6,8,86,DRIZZLE,5,uncertain
DARK,8,11,71,DRIZZLE,10,dies
FOG,5,10,93,DRIZZLE,0,dies
MOONLIGHT,8,28,63,DRIZZLE,10,uncertain
CLEAR,8,13,68,DRIZZLE,11,survives
MOONLIGHT,8,16,68,DRIZZLE,10,uncertain
MOONLIGHT,6,13,75,DRIZZLE,10,uncertain
MOONLIGHT,9,14,77,DRIZZLE,10,uncertain
MOONLIGHT,6,15,65,DRIZZLE,10,uncertain
CLEAR,3,20,76,DRIZZLE,10,uncertain
MOONLIGHT,6,22,70,DRIZZLE,10,uncertain
MOONLIGHT,2,4,79,DRIZZLE,10,uncertain
CLEAR,3,17,76,DRIZZLE,10,uncertain
DARK,6,23,79,DRIZZLE,11,dies
MOONLIGHT,4,14,89,DRIZZLE,8,uncertain
CLEAR,6,47,67,DRIZZLE,10,uncertain
MOONLIGHT,2,12,77,DRIZZLE,11,uncertain
CLEAR,3,16,57,DRIZZLE,10,uncertain
MOONLIGHT,4,8,62,DRIZZLE,10,uncertain
MOONLIGHT,9,10,64,DRIZZLE,10,uncertain
CLEAR,9,20,55,DRIZZLE,10,survives
MOONLIGHT,8,14,76,DRIZZLE,10,uncertain
CLEAR,7,8,77,DRIZZLE,8,uncertain
SUNNY,6,10,78,DRIZZLE,10,uncertain
MOONLIGHT,7,25,71,DRIZZLE,11,uncertain
DARK,4,20,58,DRIZZLE,10,dies
MOONLIGHT,1,21,60,DRIZZLE,10,uncertain
DARK,5,12,64,DRIZZLE,11,dies
FOG,5,17,86,DRIZZLE,3,dies
DARK,5,11,86,DRIZZLE,4,dies
CLEAR,16,8,69,DRIZZLE,10,survives
CLEAR,14,19,60,DRIZZLE,10,survives
CLEAR,11,10,71,DRIZZLE,10,survives
CLEAR,15,5,68,DRIZZLE,10,survives
SUNNY,17,4,58,DRIZZLE,10,uncertain
CLEAR,17,3,64,DRIZZLE,11,survives
CLEAR,17,5,66,DRIZZLE,10,survives
MOONLIGHT,19,12,65,DRIZZLE,10,uncertain
MOONLIGHT,18,11,73,DRIZZLE,10,uncertain
CLEAR,21,9,69,DRIZZLE,10,survives
CLEAR,19,4,73,DRIZZLE,10,survives
MOONLIGHT,14,17,84,DRIZZLE,10,uncertain
DARK,18,9,85,DRIZZLE,10,dies
CLEAR,16,5,81,DRIZZLE,11,survives
DARK,13,10,90,DRIZZLE,10,dies
CLEAR,14,13,83,DRIZZLE,11,survives
CLEAR,18,6,71,DRIZZLE,10,survives
CLEAR,19,12,72,DRIZZLE,10,survives
MOONLIGHT,16,13,67,DRIZZLE,10,uncertain
CLEAR,21,9,73,DRIZZLE,10,survives
SUNNY,25,1,70,DRIZZLE,10,uncertain
CLEAR,15,21,50,DRIZZLE,10,survives
MOONLIGHT,13,15,71,DRIZZLE,10,uncertain
SUNNY,18,16,60,DRIZZLE,10,uncertain
CLEAR,22,11,61,DRIZZLE,10,uncertain
MOONLIGHT,12,3,81,DRIZZLE,10,uncertain
CLEAR,13,5,84,DRIZZLE,10,survives
MOONLIGHT,12,6,93,DRIZZLE,8,uncertain
MOONLIGHT,13,21,69,DRIZZLE,10,uncertain
CLEAR,15,3,56,DRIZZLE,10,survives
MOONLIGHT,12,10,79,DRIZZLE,10,uncertain
CLEAR,17,24,68,DRIZZLE,10,survives
MOONLIGHT,8,13,72,DRIZZLE,10,uncertain
MOONLIGHT,7,17,74,DRIZZLE,10,uncertain
MOONLIGHT,4,20,83,DRIZZLE,10,uncertain
MOONLIGHT,7,8,75,DRIZZLE,10,uncertain
MOONLIGHT,7,8,72,DRIZZLE,8,uncertain
FOG,3,1,92,DRIZZLE,0,dies
FOG,-1,5,99,FLOOD,0,dies
MOONLIGHT,7,25,79,DRIZZLE,10,uncertain
CLEAR,1,5,76,DRIZZLE,10,uncertain
MOONLIGHT,-1,1,88,FLOOD,5,dies
FOG,14,2,93,DRIZZLE,3,dies
MOONLIGHT,2,12,80,DRIZZLE,10,uncertain
DARK,7,5,79,DRIZZLE,11,dies
MOONLIGHT,1,26,75,DRIZZLE,10,uncertain
CLEAR,0,28,70,FLOOD,10,uncertain
MOONLIGHT,-2,21,75,FLOOD,10,dies
FOG,3,4,96,DRIZZLE,3,dies
MOONLIGHT,0,20,82,FLOOD,10,uncertain
MOONLIGHT,0,8,85,FLOOD,10,uncertain
CLEAR,-2,12,96,FLOOD,4,uncertain
DARK,4,25,89,DRIZZLE,8,dies
CLEAR,12,7,93,DRIZZLE,4,uncertain
MOONLIGHT,5,20,87,DRIZZLE,10,uncertain
CLEAR,13,16,84,DRIZZLE,8,uncertain
MOONLIGHT,14,21,78,DRIZZLE,10,uncertain
CLEAR,14,5,78,DRIZZLE,8,uncertain
MOONLIGHT,14,23,73,DRIZZLE,10,uncertain
DARK,12,20,73,DRIZZLE,10,dies
CLEAR,10,15,73,DRIZZLE,10,survives
MOONLIGHT,12,14,76,DRIZZLE,11,uncertain
CLEAR,10,1,94,DRIZZLE,4,uncertain
FOG,9,5,93,DRIZZLE,1,dies
FOG,9,3,94,DRIZZLE,3,dies
FOG,9,2,94,DRIZZLE,1,dies
FOG,7,3,93,DRIZZLE,0,dies
CLEAR,11,1,88,DRIZZLE,4,uncertain
FOG,12,7,86,DRIZZLE,3,dies
DARK,12,23,82,DRIZZLE,11,dies
SUNNY,5,4,94,DRIZZLE,7,uncertain
CLEAR,5,5,87,DRIZZLE,9,uncertain
CLEAR,13,12,78,DRIZZLE,10,survives
FOG,5,2,94,DRIZZLE,1,dies
MOONLIGHT,8,4,85,DRIZZLE,8,uncertain
CLEAR,9,10,85,DRIZZLE,8,uncertain
MOONLIGHT,10,7,84,DRIZZLE,8,uncertain
DARK,8,9,84,DRIZZLE,10,dies
FOG,7,4,94,DRIZZLE,3,dies
MOONLIGHT,8,8,89,DRIZZLE,5,uncertain
CLEAR,8,14,84,DRIZZLE,10,survives
DARK,8,14,83,DRIZZLE,10,dies
MOONLIGHT,12,27,81,DRIZZLE,8,uncertain
MOONLIGHT,14,6,91,DRIZZLE,6,uncertain
CLEAR,15,32,73,DRIZZLE,11,survives
